title,year,imdbid,id,bechdelRating,imdbAverageRating,numVotes,runtimeMinutes,genre1,genre2,genre3,hasFemaleDirector,hasFemaleWriter,primaryDirGender,primaryWriterGender
La Passion d&#39;Augustine,2015,4392438.0,6187,3,7.2,697.0,103,Drama,,,1,1,F,F
"Liza, the fox fairy",2015,2210769.0,6190,3,7.5,9631.0,98,Comedy,Fantasy,Romance,0,0,M,M
Ghosthunters,2015,3711622.0,6197,3,5.2,1032.0,99,Adventure,Animation,Comedy,0,1,M,M
Avengers: Age of Ultron,2015,2395427.0,6217,3,7.3,924400.0,141,Action,Adventure,Sci-Fi,0,0,M,M
Do You Believe?,2015,4056738.0,6222,3,6.0,8237.0,120,Drama,,,0,0,M,M
True Story,2015,2273657.0,6223,1,6.3,73084.0,99,Biography,Crime,Drama,0,0,M,M
Suffragette,2015,3077214.0,6226,3,6.9,44814.0,106,Drama,History,,1,0,F,unknown
Septembers of Shiraz,2015,3661298.0,6227,3,6.2,5809.0,110,Thriller,,,0,1,M,F
Far From the Madding Crowd,2015,2935476.0,6237,3,7.1,53863.0,119,Drama,Romance,,0,0,M,M
Mad Max: Fury Road,2015,1392190.0,6242,3,8.1,1095868.0,120,Action,Adventure,Sci-Fi,0,0,M,M
Focus,2015,2381941.0,6254,1,6.6,275473.0,105,Comedy,Crime,Drama,0,0,M,M
Inside Out,2015,2096673.0,6255,3,8.1,788584.0,95,Adventure,Animation,Comedy,0,1,M,M
L&#39;antiquaire,2015,4000768.0,6259,3,6.0,159.0,93,Drama,History,Thriller,0,1,M,M
Dora oder Die sexuellen Neurosen unserer Eltern,2015,4265878.0,6260,3,6.2,563.0,88,Drama,Romance,,1,1,F,M
Hedi Schneider steckt fest,2015,3707396.0,6261,3,6.3,427.0,90,Comedy,Drama,,1,1,F,F
Spy,2015,3079380.0,6265,3,7.0,259348.0,120,Action,Comedy,,0,0,M,M
Tomorrowland,2015,1964418.0,6267,3,6.4,191706.0,130,Action,Adventure,Family,0,0,M,M
"Age of Adaline, The",2015,1655441.0,6269,3,7.2,204277.0,112,Drama,Fantasy,Romance,0,0,M,unknown
A Little Chaos,2015,2639254.0,6271,3,6.5,25453.0,117,Drama,Romance,,0,1,M,M
Drunk Wedding,2015,1950135.0,6275,2,4.6,929.0,81,Comedy,,,0,0,M,M
La loi du march&eacute;,2015,4428814.0,6279,1,6.8,6796.0,91,Drama,,,0,0,M,M
San Andreas,2015,2126355.0,6281,3,6.1,257511.0,114,Action,Adventure,Thriller,0,0,M,M
Almost Mercy,2015,3480446.0,6283,2,5.8,1180.0,85,Horror,,,0,0,M,M
Pitch Perfect 2,2015,2848292.0,6284,3,6.4,170748.0,115,Comedy,Music,,1,0,F,M
Woman in Gold,2015,2404425.0,6288,3,7.3,63324.0,109,Biography,Drama,History,0,1,M,M
Bessie,2015,3704352.0,6291,3,6.6,4801.0,115,Biography,Drama,Music,1,1,F,F
Insidious: Chapter 3,2015,3195644.0,6292,3,6.1,118976.0,97,Horror,Mystery,Thriller,1,1,F,F
Battledream Chronicle,2015,4714032.0,6294,3,7.1,66.0,108,Animation,Sci-Fi,,0,0,M,M
"Un peu, beaucoup, aveuglement!",2015,4466936.0,6296,3,6.6,7148.0,90,Comedy,Romance,,0,1,M,F
Last Knights,2015,2493486.0,6297,1,6.2,45716.0,115,Action,Drama,History,0,0,M,M
Run All Night,2015,2199571.0,6299,1,6.6,115244.0,114,Action,Crime,Thriller,0,0,M,M
VANish,2015,3058674.0,6300,1,5.1,1820.0,79,Action,Crime,Horror,0,0,M,M
Entourage,2015,1674771.0,6303,2,6.5,82997.0,104,Comedy,Drama,,0,0,M,M
Jurassic World,2015,369610.0,6306,3,6.9,681366.0,124,Action,Adventure,Sci-Fi,0,1,M,M
Maend &amp; hons,2015,3877674.0,6316,1,6.7,14570.0,104,Comedy,Drama,Mystery,0,0,M,M
Testament of Youth,2015,1441953.0,6322,3,7.2,30565.0,129,Biography,Drama,History,0,1,M,F
Get Hard,2015,2561572.0,6325,1,6.0,147274.0,100,Comedy,Crime,,0,0,unknown,M
"Gunman, The",2015,2515034.0,6328,1,5.8,43451.0,115,Action,Crime,Mystery,0,0,M,unknown
Shaun the Sheep Movie,2015,2872750.0,6329,0,7.3,43515.0,85,Adventure,Animation,Comedy,0,0,M,M
"Phoenix Project, The",2015,3430042.0,6330,0,4.2,880.0,92,Drama,Sci-Fi,,0,0,M,M
Titli,2015,3019620.0,6334,0,7.5,5182.0,116,Action,Crime,Drama,0,0,unknown,unknown
"Four Warriors, The",2015,4026600.0,6336,1,2.8,446.0,95,Adventure,Fantasy,,0,0,M,M
Minions,2015,2293640.0,6338,3,6.4,260538.0,91,Adventure,Animation,Comedy,1,0,F,M
Terminator Genisys,2015,1340138.0,6340,0,6.3,293099.0,126,Action,Adventure,Sci-Fi,0,1,M,unknown
Victoria,2015,4226388.0,6343,0,7.6,63275.0,138,Crime,Drama,Romance,0,1,M,M
Ted 2,2015,2637276.0,6350,1,6.3,234669.0,115,Comedy,,,0,0,M,M
Child 44,2015,1014763.0,6354,2,6.4,75906.0,137,Crime,Drama,History,0,0,M,M
Mustang,2015,3966404.0,6355,3,7.6,41007.0,97,Drama,,,1,1,F,F
"Overnight, The",2015,3844362.0,6356,3,6.1,17565.0,79,Comedy,Mystery,,0,0,M,M
Trainwreck,2015,3152624.0,6357,3,6.2,143030.0,125,Comedy,Drama,Romance,0,1,M,F
Ant-Man,2015,478970.0,6359,2,7.2,723820.0,117,Action,Comedy,Sci-Fi,0,0,unknown,M
"Second Best Exotic Marigold Hotel, The",2015,2555736.0,6361,3,6.5,35927.0,122,Comedy,Drama,Romance,0,0,M,unknown
Slow West,2015,3205376.0,6364,0,6.9,48064.0,84,Action,Adventure,Drama,0,0,M,M
Taxi,2015,4359416.0,6365,3,7.3,16583.0,82,Comedy,Drama,,0,0,M,M
Southpaw,2015,1798684.0,6366,2,7.3,259178.0,124,Action,Drama,Sport,0,0,M,M
Pixels,2015,2120120.0,6367,1,5.6,159946.0,105,Action,Comedy,Fantasy,0,0,M,M
Barely Lethal,2015,1731701.0,6369,3,5.4,23348.0,96,Action,Comedy,,1,0,F,M
Magic Mike XXL,2015,2268016.0,6372,3,5.6,61474.0,115,Comedy,Drama,Music,0,0,M,M
Irrational Man,2015,3715320.0,6375,2,6.6,67255.0,95,Comedy,Crime,Drama,0,0,M,M
Grandma,2015,4270516.0,6383,3,6.7,16954.0,79,Comedy,Drama,,0,0,M,M
Descendants,2015,3440298.0,6386,3,6.3,25136.0,112,Comedy,Family,Fantasy,0,1,M,unknown
Papertowns,2015,3622592.0,6388,2,6.2,108170.0,109,Adventure,Comedy,Drama,0,0,M,M
Mission: Impossible - Rogue Nation,2015,2381249.0,6389,0,7.4,412009.0,131,Action,Adventure,Thriller,0,0,M,M
Tangerine,2015,3824458.0,6390,3,7.1,35693.0,88,Comedy,Crime,Drama,0,0,M,M
Fantastic Four,2015,1502712.0,6392,0,4.3,176933.0,100,Action,Adventure,Sci-Fi,0,0,M,M
Trust Fund,2015,3969208.0,6393,3,4.8,285.0,107,Drama,,,1,1,F,F
Teen Beach 2,2015,3764966.0,6399,3,5.9,6203.0,104,Drama,Family,Fantasy,0,0,M,M
"Man from U.N.C.L.E., The",2015,1638355.0,6407,3,7.2,333753.0,116,Action,Adventure,Comedy,0,0,M,M
"End of the Tour, The",2015,3416744.0,6409,1,7.2,32638.0,106,Biography,Drama,,0,0,M,M
Ricki and the Flash,2015,3623726.0,6410,3,6.0,24864.0,101,Comedy,Drama,Music,0,0,M,unknown
Que Horas Ela Volta?,2015,3742378.0,6412,3,7.7,16780.0,112,Comedy,Drama,,1,1,F,F
Il racconto dei racconti,2015,3278330.0,6418,3,6.4,31275.0,134,Drama,Fantasy,Horror,0,0,M,M
I&#39;ll See You in My Dreams,2015,3236120.0,6419,3,6.7,8620.0,92,Comedy,Drama,Romance,0,0,M,M
Madame Bovary,2015,2334733.0,6422,2,5.7,8881.0,118,Drama,Romance,,1,1,F,M
Self/less,2015,2140379.0,6424,1,6.5,104082.0,117,Action,Mystery,Sci-Fi,1,0,F,unknown
Mr. Holmes,2015,3168230.0,6430,1,6.8,68097.0,104,Crime,Drama,Family,0,0,M,M
"little prince, The",2015,1754656.0,6434,3,7.6,66680.0,108,Adventure,Animation,Drama,0,1,M,F
Straight Outta Compton,2015,1398426.0,6435,1,7.8,219087.0,147,Biography,Drama,History,0,1,unknown,M
Me and Earl and the Dying Girl,2015,2582496.0,6436,3,7.7,138663.0,105,Comedy,Drama,Romance,0,0,M,M
Bloodsucking Bastards,2015,3487994.0,6438,2,5.7,6814.0,86,Action,Comedy,Horror,0,0,M,M
"Perfect Guy, The",2015,3862750.0,6447,2,5.6,11302.0,100,Drama,Romance,Thriller,0,0,M,M
Maze Runner: The Scorch Trials,2015,4046784.0,6457,3,6.3,278016.0,131,Action,Adventure,Sci-Fi,0,0,M,unknown
"Martian, The",2015,3659388.0,6466,3,8.0,928778.0,144,Adventure,Drama,Sci-Fi,0,0,M,M
Aloha,2015,1243974.0,6467,3,5.4,71198.0,105,Comedy,Drama,Romance,0,0,M,M
Just Jim,2015,3291148.0,6469,1,5.7,1973.0,84,Comedy,Drama,Thriller,0,0,M,M
Sicario,2015,3397884.0,6470,0,7.7,478957.0,121,Action,Crime,Drama,0,0,M,M
American Ultra,2015,3316948.0,6472,1,6.1,96209.0,96,Action,Comedy,,0,0,M,M
Pawn Sacrifice,2015,1596345.0,6475,1,7.0,49399.0,115,Biography,Drama,History,0,0,M,M
"Green Inferno, The",2015,2403021.0,6478,3,5.4,49631.0,100,Adventure,Horror,,1,1,F,F
Dope,2015,3850214.0,6479,1,7.2,89418.0,103,Adventure,Comedy,Crime,0,0,M,M
My Little Pony: Equestria Girls - Friendship Games,2015,4450396.0,6482,3,6.5,2259.0,72,Animation,Family,Fantasy,0,1,unknown,F
Black Mass,2015,1355683.0,6486,1,6.9,192762.0,123,Biography,Crime,Drama,0,0,M,M
Hotel Transylvania 2,2015,2510894.0,6487,3,6.6,143615.0,89,Adventure,Animation,Comedy,0,0,unknown,M
"Final Girls, The",2015,2118624.0,6489,3,6.5,51913.0,91,Comedy,Fantasy,Horror,0,0,M,unknown
Crimson Peak,2015,2554274.0,6494,3,6.5,158591.0,119,Drama,Horror,Mystery,0,0,M,M
Vice,2015,3480796.0,6495,3,4.2,17121.0,96,Action,Sci-Fi,Thriller,0,0,M,M
Bridge of Spies,2015,3682448.0,6502,1,7.6,328403.0,142,Drama,History,Thriller,0,0,M,M
Steve Jobs,2015,2080374.0,6506,3,7.2,178980.0,122,Biography,Drama,,0,0,M,M
Goosebumps,2015,1051904.0,6508,2,6.3,95588.0,103,Adventure,Comedy,Fantasy,0,0,M,M
"Walk, The",2015,3488710.0,6510,1,7.3,135733.0,123,Adventure,Biography,Drama,0,0,M,M
Spectre,2015,2379713.0,6519,1,6.8,467291.0,148,Action,Adventure,Thriller,0,0,M,M
"Murder Pact, The",2015,4298966.0,6521,3,5.4,661.0,85,Mystery,Thriller,,0,0,M,M
AfterDeath,2015,2710826.0,6530,3,4.0,2101.0,88,Horror,Mystery,Thriller,0,0,unknown,M
Schneider vs. Bax,2015,3430416.0,6532,2,6.6,3480.0,96,Comedy,Thriller,,0,0,M,M
Wo shi zheng ren,2015,4979652.0,6537,0,5.9,790.0,112,Action,Crime,Drama,0,0,unknown,unknown
"Peanuts Movie, The",2015,2452042.0,6548,3,7.0,49916.0,88,Adventure,Animation,Comedy,0,0,M,M
Brooklyn,2015,2381111.0,6549,3,7.5,150816.0,117,Drama,Romance,,0,0,M,M
Victor Frankenstein,2015,1976009.0,6557,0,5.9,60408.0,110,Drama,Horror,Sci-Fi,0,1,M,M
"Good Dinosaur, The",2015,1979388.0,6558,3,6.7,127841.0,93,Adventure,Animation,Comedy,0,1,M,F
"Hunger Games: Mockingjay - Part 2, The",2015,1951266.0,6560,3,6.5,374889.0,137,Action,Adventure,Sci-Fi,0,1,M,M
Carol,2015,2402927.0,6563,3,7.2,142748.0,118,Drama,Romance,,0,1,M,F
Trumbo,2015,3203606.0,6565,3,7.4,84881.0,124,Biography,Drama,,0,0,M,M
"Dressmaker, The",2015,2910904.0,6566,3,7.0,65790.0,119,Comedy,Drama,Western,1,1,F,F
"Revenant, The",2015,1663202.0,6567,0,8.0,876952.0,156,Action,Adventure,Drama,0,0,M,M
Blackhat,2015,2717822.0,6572,1,5.5,64445.0,133,Action,Crime,Thriller,0,0,M,M
Angry Indian Goddesses,2015,3368222.0,6581,3,6.9,2967.0,115,Comedy,Crime,Drama,0,0,unknown,unknown
Room,2015,3170832.0,6584,3,8.1,451718.0,118,Drama,Thriller,,0,1,M,F
Creed,2015,3076658.0,6588,2,7.6,311600.0,133,Action,Drama,Sport,0,0,M,M
In the Heart of the Sea,2015,1390411.0,6589,1,6.9,149051.0,122,Action,Adventure,Biography,0,1,M,M
"Hollow, The",2015,4472596.0,6593,3,3.6,2108.0,85,Horror,,,0,0,M,M
Love the Coopers,2015,2279339.0,6595,3,5.8,26805.0,107,Comedy,Fantasy,Romance,1,0,F,M
Vacation,2015,1524930.0,6596,3,6.1,122008.0,99,Adventure,Comedy,,0,0,M,M
"Ridiculous 6, The",2015,2479478.0,6597,2,4.8,53777.0,119,Action,Adventure,Comedy,0,0,M,M
Krampus,2015,3850590.0,6601,3,6.2,84183.0,98,Comedy,Fantasy,Horror,0,0,M,M
Sisters,2015,1850457.0,6609,3,6.0,69545.0,118,Comedy,,,0,1,M,F
Star Wars: The Force Awakens,2015,2488496.0,6610,3,7.8,975771.0,138,Action,Adventure,Sci-Fi,0,0,unknown,M
Pan,2015,3332064.0,6611,1,5.7,67234.0,111,Action,Adventure,Comedy,0,0,M,M
By the Sea,2015,3707106.0,6612,3,5.3,22600.0,122,Drama,Romance,,1,1,F,F
Hidden,2015,2131532.0,6613,3,6.4,25777.0,84,Horror,Sci-Fi,Thriller,0,0,M,M
"Lobster, The",2015,3464902.0,6614,3,7.1,298608.0,119,Drama,Romance,Sci-Fi,0,0,unknown,unknown
Mistres America,2015,2872462.0,6619,3,6.7,28788.0,84,Comedy,Drama,,0,1,M,M
Feeheld,2015,1658801.0,6622,3,6.6,13251.0,103,Biography,Drama,Romance,0,0,M,M
"Hateful Eight, The",2015,3460252.0,6628,3,7.8,662245.0,168,Crime,Drama,Mystery,0,0,M,M
Point Break,2015,2058673.0,6632,0,5.3,66224.0,114,Action,Adventure,Crime,0,0,unknown,M
Concussion,2015,3322364.0,6633,1,7.1,100738.0,123,Biography,Drama,Sport,0,1,M,M
Dolly Parton&#39;s Coat of Many Colors,2015,4767274.0,6634,3,7.7,2257.0,81,Drama,Family,Musical,0,1,M,F
Joy,2015,2446980.0,6635,3,6.6,145949.0,124,Biography,Drama,,0,1,M,M
Macbeth,2015,2884018.0,6637,1,6.6,59577.0,113,Drama,History,War,0,0,M,M
"Intern, The",2015,2361509.0,6643,3,7.1,275424.0,121,Comedy,Drama,,1,1,F,F
Captive,2015,3268668.0,6644,3,5.4,7261.0,97,Action,Biography,Crime,0,1,M,M
"Big Short, The",2015,1596363.0,6648,1,7.8,486768.0,130,Biography,Comedy,Drama,0,0,M,M
Man Up,2015,3064298.0,6649,3,6.8,56637.0,88,Comedy,Drama,Romance,0,1,M,F
Daddy&#39;s Home,2015,1528854.0,6651,1,6.2,128940.0,96,Comedy,Family,,0,0,M,M
"Danish Girl, The",2015,810819.0,6655,3,7.1,199525.0,119,Biography,Crime,Drama,0,1,M,F
Chi-Raq,2015,4594834.0,6660,3,5.9,10738.0,127,Comedy,Crime,Drama,0,0,unknown,M
Mythica: The Darkspore,2015,3478232.0,6661,3,5.2,3878.0,107,Action,Adventure,Fantasy,1,1,F,F
This changes everything,2015,1870548.0,6665,3,6.4,634.0,89,Documentary,,,0,1,M,F
After the Ball,2015,3717016.0,6667,3,5.8,3680.0,101,Comedy,,,0,1,M,M
Legend,2015,3569230.0,6671,3,6.9,203139.0,132,Biography,Crime,Drama,0,0,M,M
A Sort of Homecoming,2015,3303652.0,6674,3,5.6,293.0,88,Drama,,,1,1,F,F
Anamolisa,2015,2401878.0,6677,2,7.2,75440.0,90,Animation,Comedy,Drama,0,0,M,M
"Transporter Refueled, The",2015,2938956.0,6678,3,5.2,44930.0,96,Action,Thriller,,1,0,F,M
Comment c&#39;est loin,2015,4576612.0,6683,1,6.9,2160.0,90,Comedy,Drama,Music,0,1,M,unknown
"Last Witch Hunter, The",2015,1618442.0,6684,3,5.9,110133.0,106,Action,Adventure,Fantasy,0,0,unknown,M
Advantageous,2015,3090670.0,6685,3,6.1,5974.0,90,Drama,Family,Sci-Fi,1,1,F,F
Uncanny,2015,2321502.0,6692,0,6.2,5949.0,85,Drama,Horror,Sci-Fi,0,0,M,M
Anna Unbound,2015,4069042.0,6696,3,6.2,36.0,89,Drama,Horror,Thriller,0,0,M,unknown
Miss You Already,2015,2245003.0,6706,3,6.8,19919.0,112,Comedy,Drama,Romance,1,1,F,F
Spotlight,2015,1895587.0,6707,1,8.1,503232.0,129,Biography,Crime,Drama,0,0,M,M
Youth,2015,3312830.0,6708,1,7.3,83262.0,124,Comedy,Drama,Music,0,0,M,M
L&#39;attesa,2015,3715122.0,6712,3,6.5,2591.0,100,Drama,,,0,1,M,M
Bill,2015,2978576.0,6715,2,6.6,3285.0,94,Comedy,Family,History,0,1,M,F
Temp&ecirc;te,2015,3757648.0,6716,1,6.5,133.0,89,Drama,,,0,1,M,M
Queen of Earth,2015,3993894.0,6717,3,6.2,6909.0,90,Drama,Mystery,Thriller,0,0,M,M
Comoara,2015,4515684.0,6719,1,6.7,3212.0,89,Comedy,,,0,0,M,M
Slow Learners,2015,2537390.0,6723,3,5.8,2867.0,96,Comedy,Romance,,1,1,M,F
Invisible Sister,2015,4420110.0,6726,3,5.9,3718.0,80,Adventure,Comedy,Family,0,1,M,M
Little Big Master,2015,4319698.0,6732,3,7.2,837.0,112,Biography,Drama,,0,1,M,F
"Diary of a Teenage Girl, The",2015,3172532.0,6737,3,6.8,33633.0,102,Comedy,Drama,Romance,1,1,F,F
Min lilla syster,2015,4093680.0,6752,3,6.7,1777.0,95,Drama,,,1,1,F,F
Till We Meet Again,2015,2461340.0,6757,3,5.7,3088.0,105,Adventure,Drama,Romance,0,1,unknown,M
Meadowland,2015,3529656.0,6767,3,5.8,4188.0,105,Drama,,,0,0,M,M
"Meddler, The",2015,4501454.0,6769,3,6.3,14087.0,103,Comedy,Drama,Romance,1,1,F,F
Marguerite,2015,4428788.0,6770,3,6.9,5683.0,129,Comedy,Drama,Music,0,1,M,M
Office,2015,4392726.0,6771,3,6.2,1028.0,119,Comedy,Musical,Romance,0,1,M,F
Throne,2015,4010918.0,6774,3,7.1,3132.0,125,Drama,History,,0,0,M,unknown
7 Letters,2015,4691166.0,6775,3,6.9,188.0,116,Drama,,,0,0,M,unknown
"VVitch: A New-England Folktale, The",2015,4263482.0,6777,3,7.0,302381.0,92,Drama,Fantasy,Horror,0,0,M,M
Les ogres,2015,4466872.0,6786,3,6.9,806.0,142,Drama,,,1,1,F,M
"Longest Ride, The",2015,2726560.0,6787,3,7.0,89139.0,123,Comedy,Drama,Romance,0,0,M,M
Tiger House,2015,2911674.0,6818,3,5.2,4892.0,80,Action,Crime,Drama,0,0,M,M
"Case of Hana and Alice, The",2015,4125300.0,6823,3,7.1,2338.0,100,Animation,Comedy,Crime,0,0,M,M
Eye in the Sky,2015,2057392.0,6836,3,7.3,91700.0,102,Action,Drama,Thriller,0,0,M,M
Anguish,2015,3620762.0,6851,3,4.5,2369.0,91,Drama,Horror,,0,0,M,M
Baahubali: The Beginning,2015,2631186.0,6855,1,8.0,137296.0,159,Action,Drama,,0,0,unknown,unknown
Riaru onigokko,2015,4439120.0,6866,3,6.1,8136.0,85,Action,Drama,Fantasy,0,0,M,M
Je suis un soldat,2015,4485178.0,6868,3,6.0,375.0,96,Drama,,,0,0,M,M
Harbinger Down,2015,3397918.0,6875,3,4.6,6878.0,82,Horror,Sci-Fi,,0,0,M,M
Green Room,2015,4062536.0,6887,3,7.0,139717.0,95,Crime,Drama,Horror,0,0,M,M
Family Fang,2015,2097331.0,6889,3,6.1,10047.0,105,Comedy,Drama,Mystery,0,0,M,M
A Country Called Home,2015,3953626.0,6895,3,5.9,1229.0,90,Drama,,,1,1,F,M
Everest,2015,2719848.0,6913,2,7.1,232939.0,121,Action,Adventure,Biography,0,0,M,M
"Hello, My Name Is Doris",2015,3766394.0,6925,3,6.6,22499.0,90,Comedy,Drama,Romance,0,1,M,F
A Perfect Day,2015,3577624.0,6926,2,6.8,23592.0,106,Comedy,Drama,War,0,1,M,M
Sunset Song,2015,2262161.0,6928,3,6.4,4062.0,135,Drama,,,0,0,M,M
"Wave (B&oslash;lgen), The",2015,3616916.0,6939,3,6.6,42919.0,105,Action,Drama,Thriller,0,0,M,M
Z for Zachariah,2015,1598642.0,6948,0,6.0,32785.0,98,Drama,Romance,Sci-Fi,0,0,M,unknown
Max,2015,3369806.0,6949,3,6.6,28323.0,111,Adventure,Drama,Family,0,0,M,M
"Lady in the Van, The",2015,3722070.0,6950,3,6.7,32065.0,104,Biography,Comedy,Drama,0,0,M,M
Experimenter,2015,3726704.0,6955,2,6.6,19724.0,98,Biography,Drama,History,0,0,M,M
Turbo Kid,2015,3672742.0,6956,1,6.7,29778.0,93,Action,Adventure,Comedy,1,1,M,F
They Call Me Jeeg Robot,2015,3775086.0,6959,1,7.0,16321.0,112,Action,Comedy,Drama,1,1,F,F
Halal Love,2015,5105218.0,6961,3,6.3,558.0,94,Comedy,Drama,Romance,0,0,M,M
Maggie&#39;s Plan,2015,3471098.0,6967,3,6.2,18380.0,98,Comedy,Drama,Romance,1,1,F,F
"Man Who Knew Infinity, The",2015,787524.0,6969,0,7.2,62350.0,108,Biography,Drama,,0,0,M,M
Our Little Sister,2015,3756788.0,6974,3,7.5,16975.0,127,Drama,Family,,0,0,M,unknown
Equals,2015,3289728.0,6982,3,6.0,32881.0,101,Drama,Romance,Sci-Fi,0,0,M,M
Demolition,2015,1172049.0,6985,1,7.0,112743.0,101,Comedy,Drama,,0,0,unknown,M
"Visit, The",2015,3567288.0,7015,3,6.3,152211.0,94,Horror,Mystery,Thriller,0,0,unknown,unknown
"Bronze, The",2015,3859304.0,7024,3,6.1,13510.0,100,Comedy,Drama,Sport,0,1,M,F
Jem and the Holograms,2015,3614530.0,7029,3,4.2,8338.0,118,Adventure,Drama,Family,0,0,M,M
Battle For Sevastopol,2015,4084744.0,7041,3,7.0,13997.0,110,Action,Biography,Drama,0,0,M,M
Louder Than Bombs,2015,2217859.0,7062,1,6.6,14231.0,109,Drama,,,0,0,M,M
Survivor,2015,3247714.0,7063,3,5.6,35847.0,96,Action,Crime,Thriller,0,0,M,M
45 Years,2015,3544082.0,7072,3,7.1,35201.0,95,Drama,Romance,,0,0,M,M
"Colony, The",2015,4005402.0,7089,3,7.0,57326.0,110,Biography,Drama,History,0,0,M,M
La belle saison,2015,4080768.0,7091,3,6.7,5694.0,105,Drama,Romance,,1,1,F,F
Into the Forest,2015,2625810.0,7102,3,5.8,22126.0,101,Drama,Thriller,,1,1,F,F
Fourth Man Out,2015,3978720.0,7111,1,6.7,10864.0,86,Comedy,Drama,,0,0,M,M
Hrutar,2015,3296658.0,7116,1,7.2,15209.0,93,Drama,,,0,0,M,M
La memoria del agua,2015,4341864.0,7132,2,6.1,793.0,88,Drama,Romance,,0,0,M,M
Never Let Go,2015,3833474.0,7178,1,5.3,1038.0,93,Action,Drama,Thriller,0,0,M,M
A Royal Night Out,2015,1837562.0,7197,3,6.5,11102.0,97,Comedy,Drama,Romance,0,0,M,M
Avril et le monde truque,2015,3422078.0,7219,3,7.2,8464.0,105,Adventure,Animation,Comedy,0,1,M,M
Miles Ahead,2015,790770.0,7232,0,6.4,10578.0,100,Biography,Drama,Music,0,0,M,M
brothers of the wind,2015,3532278.0,7253,0,6.8,2672.0,98,Adventure,Drama,Family,0,1,M,F
"Sin Seer, The",2015,3605262.0,7259,3,3.7,297.0,109,Drama,Thriller,,0,0,M,M
Tjuvheder,2015,4153324.0,7270,3,7.0,1824.0,92,Crime,Drama,,0,0,M,M
600 millas [600 Miles],2015,3685622.0,7305,0,5.5,2494.0,85,Drama,Thriller,,0,0,M,M
Roald Dahl&#39;s Esio Trot,2015,3205394.0,7327,1,6.9,5529.0,88,Comedy,Family,Romance,0,0,unknown,M
Unexpected,2015,4145304.0,7335,3,5.8,3246.0,90,Comedy,Drama,,0,1,M,F
Embers,2015,3503460.0,7343,1,5.3,2303.0,85,Drama,Mystery,Sci-Fi,1,1,F,M
Evolution,2015,4291590.0,7347,0,5.9,7612.0,81,Drama,Horror,Mystery,1,1,F,F
"Girl King, The",2015,1254322.0,7361,3,5.9,4479.0,106,Biography,Drama,History,0,1,M,M
"33, The",2015,2006295.0,7378,3,6.9,39819.0,127,Biography,Drama,History,1,0,F,M
Dragon Ball Z: Resurrection &#39;F&#39;,2015,3819668.0,7427,1,7.2,23991.0,93,Action,Adventure,Animation,0,0,M,M
Nil Battey Sannata,2015,5005684.0,7441,3,8.2,8110.0,100,Drama,Family,,0,0,unknown,unknown
Sweet Bean,2015,4298958.0,7454,3,7.4,12783.0,113,Drama,,,1,1,F,unknown
Long Way North,2015,2262345.0,7458,1,7.2,3925.0,81,Adventure,Animation,Drama,0,1,M,F
Full Out,2015,3977462.0,7482,3,6.3,3021.0,90,Biography,Drama,Family,0,1,M,M
"Milyy Khans, dorogoy Pyotr",2015,3817188.0,7484,1,6.0,213.0,110,Drama,War,,0,0,M,M
Already Tomorrow in Hong Kong,2015,3700804.0,7494,2,6.4,6226.0,78,Comedy,Romance,,1,1,F,F
Lavalantula,2015,4060576.0,7502,3,4.6,3550.0,83,Action,Adventure,Comedy,0,1,M,M
Eaters,2015,2109127.0,7503,1,2.8,606.0,90,Horror,,,0,0,M,M
Boi Neon,2015,4899406.0,7511,3,6.8,3484.0,101,Drama,,,0,0,M,M
Parched,2015,3043252.0,7538,3,7.5,6118.0,116,Drama,,,1,1,F,unknown
Ava&#39;s Possession,2015,3727982.0,7558,3,5.6,3350.0,89,Comedy,Horror,Mystery,0,0,M,M
Birigyaru,2015,4195368.0,7577,3,7.3,4026.0,117,Comedy,Drama,,0,0,M,M
"3Tails Movie: A Mermaid Adventure, The",2015,3391348.0,7672,3,3.1,208.0,61,Family,,,1,1,M,F
Fathers &amp; Daughters,2015,2582502.0,7686,3,7.0,28812.0,116,Drama,,,1,0,F,M
"Steps, The",2015,3801372.0,7761,3,5.9,563.0,100,Comedy,,,0,1,M,F
Girls Lost,2015,4425152.0,7832,3,6.1,1321.0,106,Crime,Drama,Fantasy,0,1,unknown,unknown
Dofus - Livre 1: Julith,2015,4731504.0,7862,3,7.5,782.0,100,Action,Adventure,Animation,0,0,unknown,M
You&#39;re My Boss,2015,4489160.0,7873,0,6.3,329.0,116,Comedy,Romance,,1,1,F,F
Intruders,2015,4009278.0,7881,3,5.7,14290.0,90,Drama,Horror,Thriller,0,0,M,unknown
Synchronicity,2015,2049543.0,7890,2,5.5,11342.0,101,Drama,Mystery,Romance,0,0,M,M
Sleeping with Other People,2015,3165612.0,7902,3,6.5,48098.0,101,Comedy,Drama,Romance,0,0,unknown,unknown
Life,2015,2948840.0,7916,3,6.0,8895.0,111,Biography,Drama,,0,0,M,M
Beasts of No Nation,2015,1365050.0,7922,0,7.7,87037.0,137,Drama,War,,0,0,M,M
Other Halves,2015,4308714.0,7947,3,3.4,272.0,90,Comedy,Horror,Sci-Fi,0,1,M,M
Emelie,2015,4503598.0,7993,3,5.4,15171.0,82,Horror,Mystery,Thriller,0,0,M,M
